,session,method,gender,emotion,path
8587,2,impro,M,neu,8587_2_impro_M_neu.wav
8588,2,impro,M,neu,8588_2_impro_M_neu.wav
8589,1,script,F,neu,8589_1_script_F_neu.wav
8590,1,script,F,neu,8590_1_script_F_neu.wav
8591,1,script,F,neu,8591_1_script_F_neu.wav
8592,1,impro,F,neu,8592_1_impro_F_neu.wav
8593,1,impro,F,neu,8593_1_impro_F_neu.wav
8594,1,impro,F,neu,8594_1_impro_F_neu.wav
8595,1,script,F,neu,8595_1_script_F_neu.wav
8596,1,script,F,neu,8596_1_script_F_neu.wav
8597,1,script,F,neu,8597_1_script_F_neu.wav
8598,4,impro,F,neu,8598_4_impro_F_neu.wav
8599,4,impro,F,neu,8599_4_impro_F_neu.wav
8600,4,impro,F,neu,8600_4_impro_F_neu.wav
8601,5,impro,F,neu,8601_5_impro_F_neu.wav
8602,5,impro,F,neu,8602_5_impro_F_neu.wav
8603,5,impro,F,neu,8603_5_impro_F_neu.wav
8604,1,script,F,neu,8604_1_script_F_neu.wav
8605,1,script,F,neu,8605_1_script_F_neu.wav
8606,1,script,F,neu,8606_1_script_F_neu.wav
8607,1,impro,M,neu,8607_1_impro_M_neu.wav
8608,1,impro,M,neu,8608_1_impro_M_neu.wav
8609,1,impro,M,neu,8609_1_impro_M_neu.wav
8610,4,script,M,neu,8610_4_script_M_neu.wav
8611,4,script,M,neu,8611_4_script_M_neu.wav
8612,4,script,M,neu,8612_4_script_M_neu.wav
8613,5,script,M,neu,8613_5_script_M_neu.wav
8614,5,script,M,neu,8614_5_script_M_neu.wav
8615,5,script,M,neu,8615_5_script_M_neu.wav
8616,5,impro,M,neu,8616_5_impro_M_neu.wav
8617,5,impro,M,neu,8617_5_impro_M_neu.wav
8618,5,impro,M,neu,8618_5_impro_M_neu.wav
8619,3,impro,M,neu,8619_3_impro_M_neu.wav
8620,3,impro,M,neu,8620_3_impro_M_neu.wav
8621,3,impro,M,neu,8621_3_impro_M_neu.wav
8622,2,script,F,neu,8622_2_script_F_neu.wav
8623,2,script,F,neu,8623_2_script_F_neu.wav
8624,2,script,F,neu,8624_2_script_F_neu.wav
8625,3,script,F,neu,8625_3_script_F_neu.wav
8626,3,script,F,neu,8626_3_script_F_neu.wav
8627,3,script,F,neu,8627_3_script_F_neu.wav
8628,1,script,F,neu,8628_1_script_F_neu.wav
8629,1,script,F,neu,8629_1_script_F_neu.wav
8630,1,script,F,neu,8630_1_script_F_neu.wav
8631,5,impro,M,neu,8631_5_impro_M_neu.wav
8632,5,impro,M,neu,8632_5_impro_M_neu.wav
8633,5,impro,M,neu,8633_5_impro_M_neu.wav
8634,3,impro,F,neu,8634_3_impro_F_neu.wav
8635,3,impro,F,neu,8635_3_impro_F_neu.wav
8636,3,impro,F,neu,8636_3_impro_F_neu.wav
8637,3,impro,M,neu,8637_3_impro_M_neu.wav
8638,3,impro,M,neu,8638_3_impro_M_neu.wav
8639,3,impro,M,neu,8639_3_impro_M_neu.wav
8640,2,script,F,neu,8640_2_script_F_neu.wav
8641,2,script,F,neu,8641_2_script_F_neu.wav
8642,2,script,F,neu,8642_2_script_F_neu.wav
8643,2,script,M,neu,8643_2_script_M_neu.wav
8644,2,script,M,neu,8644_2_script_M_neu.wav
8645,2,script,M,neu,8645_2_script_M_neu.wav
8646,5,impro,F,neu,8646_5_impro_F_neu.wav
8647,5,impro,F,neu,8647_5_impro_F_neu.wav
8648,5,impro,F,neu,8648_5_impro_F_neu.wav
8649,3,impro,M,neu,8649_3_impro_M_neu.wav
8650,3,impro,M,neu,8650_3_impro_M_neu.wav
8651,3,impro,M,neu,8651_3_impro_M_neu.wav
8652,1,impro,M,neu,8652_1_impro_M_neu.wav
8653,1,impro,M,neu,8653_1_impro_M_neu.wav
8654,1,impro,M,neu,8654_1_impro_M_neu.wav
8655,1,impro,M,neu,8655_1_impro_M_neu.wav
8656,1,impro,M,neu,8656_1_impro_M_neu.wav
8657,1,impro,M,neu,8657_1_impro_M_neu.wav
8658,3,impro,M,neu,8658_3_impro_M_neu.wav
8659,3,impro,M,neu,8659_3_impro_M_neu.wav
8660,3,impro,M,neu,8660_3_impro_M_neu.wav
8661,3,script,F,neu,8661_3_script_F_neu.wav
8662,3,script,F,neu,8662_3_script_F_neu.wav
8663,3,script,F,neu,8663_3_script_F_neu.wav
8664,1,script,M,neu,8664_1_script_M_neu.wav
8665,1,script,M,neu,8665_1_script_M_neu.wav
8666,1,script,M,neu,8666_1_script_M_neu.wav
8667,5,impro,F,neu,8667_5_impro_F_neu.wav
8668,5,impro,F,neu,8668_5_impro_F_neu.wav
8669,5,impro,F,neu,8669_5_impro_F_neu.wav
8670,5,impro,F,neu,8670_5_impro_F_neu.wav
8671,5,impro,F,neu,8671_5_impro_F_neu.wav
8672,5,impro,F,neu,8672_5_impro_F_neu.wav
8673,3,impro,F,neu,8673_3_impro_F_neu.wav
8674,3,impro,F,neu,8674_3_impro_F_neu.wav
8675,3,impro,F,neu,8675_3_impro_F_neu.wav
8676,1,script,F,neu,8676_1_script_F_neu.wav
8677,1,script,F,neu,8677_1_script_F_neu.wav
8678,1,script,F,neu,8678_1_script_F_neu.wav
8679,5,impro,F,neu,8679_5_impro_F_neu.wav
8680,5,impro,F,neu,8680_5_impro_F_neu.wav
8681,5,impro,F,neu,8681_5_impro_F_neu.wav
8682,3,impro,M,neu,8682_3_impro_M_neu.wav
8683,3,impro,M,neu,8683_3_impro_M_neu.wav
8684,3,impro,M,neu,8684_3_impro_M_neu.wav
8685,5,impro,M,neu,8685_5_impro_M_neu.wav
8686,5,impro,M,neu,8686_5_impro_M_neu.wav
8687,5,impro,M,neu,8687_5_impro_M_neu.wav
8688,5,impro,M,neu,8688_5_impro_M_neu.wav
8689,5,impro,M,neu,8689_5_impro_M_neu.wav
8690,5,impro,M,neu,8690_5_impro_M_neu.wav
8691,5,impro,M,neu,8691_5_impro_M_neu.wav
8692,5,impro,M,neu,8692_5_impro_M_neu.wav
8693,5,impro,M,neu,8693_5_impro_M_neu.wav
8694,3,impro,M,neu,8694_3_impro_M_neu.wav
8695,3,impro,M,neu,8695_3_impro_M_neu.wav
8696,3,impro,M,neu,8696_3_impro_M_neu.wav
8697,5,script,M,neu,8697_5_script_M_neu.wav
8698,5,script,M,neu,8698_5_script_M_neu.wav
8699,5,script,M,neu,8699_5_script_M_neu.wav
8700,5,impro,M,neu,8700_5_impro_M_neu.wav
8701,5,impro,M,neu,8701_5_impro_M_neu.wav
8702,5,impro,M,neu,8702_5_impro_M_neu.wav
8703,5,impro,M,neu,8703_5_impro_M_neu.wav
8704,5,impro,M,neu,8704_5_impro_M_neu.wav
8705,5,impro,M,neu,8705_5_impro_M_neu.wav
8706,3,script,F,neu,8706_3_script_F_neu.wav
8707,3,script,F,neu,8707_3_script_F_neu.wav
8708,3,script,F,neu,8708_3_script_F_neu.wav
8709,4,impro,F,neu,8709_4_impro_F_neu.wav
8710,4,impro,F,neu,8710_4_impro_F_neu.wav
8711,4,impro,F,neu,8711_4_impro_F_neu.wav
8712,3,script,F,neu,8712_3_script_F_neu.wav
8713,3,script,F,neu,8713_3_script_F_neu.wav
8714,3,script,F,neu,8714_3_script_F_neu.wav
8715,4,impro,F,neu,8715_4_impro_F_neu.wav
8716,4,impro,F,neu,8716_4_impro_F_neu.wav
8717,4,impro,F,neu,8717_4_impro_F_neu.wav
8718,5,impro,M,neu,8718_5_impro_M_neu.wav
8719,5,impro,M,neu,8719_5_impro_M_neu.wav
8720,5,impro,M,neu,8720_5_impro_M_neu.wav
8721,4,script,M,neu,8721_4_script_M_neu.wav
8722,4,script,M,neu,8722_4_script_M_neu.wav
8723,4,script,M,neu,8723_4_script_M_neu.wav
8724,5,impro,F,neu,8724_5_impro_F_neu.wav
8725,5,impro,F,neu,8725_5_impro_F_neu.wav
8726,5,impro,F,neu,8726_5_impro_F_neu.wav
8727,4,impro,M,neu,8727_4_impro_M_neu.wav
8728,4,impro,M,neu,8728_4_impro_M_neu.wav
8729,4,impro,M,neu,8729_4_impro_M_neu.wav
8730,2,impro,F,neu,8730_2_impro_F_neu.wav
8731,2,impro,F,neu,8731_2_impro_F_neu.wav
8732,2,impro,F,neu,8732_2_impro_F_neu.wav
8733,3,impro,F,neu,8733_3_impro_F_neu.wav
8734,3,impro,F,neu,8734_3_impro_F_neu.wav
8735,3,impro,F,neu,8735_3_impro_F_neu.wav
8736,4,impro,M,neu,8736_4_impro_M_neu.wav
8737,4,impro,M,neu,8737_4_impro_M_neu.wav
8738,4,impro,M,neu,8738_4_impro_M_neu.wav
8739,5,impro,M,neu,8739_5_impro_M_neu.wav
8740,5,impro,M,neu,8740_5_impro_M_neu.wav
8741,5,impro,M,neu,8741_5_impro_M_neu.wav
8742,1,impro,M,neu,8742_1_impro_M_neu.wav
8743,1,impro,M,neu,8743_1_impro_M_neu.wav
8744,1,impro,M,neu,8744_1_impro_M_neu.wav
8745,4,impro,M,neu,8745_4_impro_M_neu.wav
8746,4,impro,M,neu,8746_4_impro_M_neu.wav
8747,4,impro,M,neu,8747_4_impro_M_neu.wav
8748,2,impro,F,neu,8748_2_impro_F_neu.wav
8749,2,impro,F,neu,8749_2_impro_F_neu.wav
8750,2,impro,F,neu,8750_2_impro_F_neu.wav
8751,1,impro,M,neu,8751_1_impro_M_neu.wav
8752,1,impro,M,neu,8752_1_impro_M_neu.wav
8753,1,impro,M,neu,8753_1_impro_M_neu.wav
8754,1,script,F,neu,8754_1_script_F_neu.wav
8755,1,script,F,neu,8755_1_script_F_neu.wav
8756,1,script,F,neu,8756_1_script_F_neu.wav
8757,2,impro,M,neu,8757_2_impro_M_neu.wav
8758,2,impro,M,neu,8758_2_impro_M_neu.wav
8759,2,impro,M,neu,8759_2_impro_M_neu.wav
8760,2,impro,M,neu,8760_2_impro_M_neu.wav
8761,2,impro,M,neu,8761_2_impro_M_neu.wav
8762,2,impro,M,neu,8762_2_impro_M_neu.wav
8763,5,script,F,neu,8763_5_script_F_neu.wav
8764,5,script,F,neu,8764_5_script_F_neu.wav
8765,5,script,F,neu,8765_5_script_F_neu.wav
8766,3,impro,M,neu,8766_3_impro_M_neu.wav
8767,3,impro,M,neu,8767_3_impro_M_neu.wav
8768,3,impro,M,neu,8768_3_impro_M_neu.wav
8769,1,impro,F,neu,8769_1_impro_F_neu.wav
8770,1,impro,F,neu,8770_1_impro_F_neu.wav
8771,1,impro,F,neu,8771_1_impro_F_neu.wav
8772,2,script,F,neu,8772_2_script_F_neu.wav
8773,2,script,F,neu,8773_2_script_F_neu.wav
8774,2,script,F,neu,8774_2_script_F_neu.wav
8775,5,impro,F,neu,8775_5_impro_F_neu.wav
8776,5,impro,F,neu,8776_5_impro_F_neu.wav
8777,5,impro,F,neu,8777_5_impro_F_neu.wav
8778,5,impro,F,neu,8778_5_impro_F_neu.wav
8779,5,impro,F,neu,8779_5_impro_F_neu.wav
8780,5,impro,F,neu,8780_5_impro_F_neu.wav
8781,2,script,F,neu,8781_2_script_F_neu.wav
8782,2,script,F,neu,8782_2_script_F_neu.wav
8783,2,script,F,neu,8783_2_script_F_neu.wav
8784,4,script,M,neu,8784_4_script_M_neu.wav
8785,4,script,M,neu,8785_4_script_M_neu.wav
8786,4,script,M,neu,8786_4_script_M_neu.wav
8787,5,impro,M,neu,8787_5_impro_M_neu.wav
8788,5,impro,M,neu,8788_5_impro_M_neu.wav
8789,5,impro,M,neu,8789_5_impro_M_neu.wav
8790,2,impro,M,neu,8790_2_impro_M_neu.wav
8791,2,impro,M,neu,8791_2_impro_M_neu.wav
8792,2,impro,M,neu,8792_2_impro_M_neu.wav
8793,2,impro,F,neu,8793_2_impro_F_neu.wav
8794,2,impro,F,neu,8794_2_impro_F_neu.wav
8795,2,impro,F,neu,8795_2_impro_F_neu.wav
8796,4,impro,F,neu,8796_4_impro_F_neu.wav
8797,4,impro,F,neu,8797_4_impro_F_neu.wav
8798,4,impro,F,neu,8798_4_impro_F_neu.wav
8799,2,script,F,neu,8799_2_script_F_neu.wav
8800,2,script,F,neu,8800_2_script_F_neu.wav
8801,2,script,F,neu,8801_2_script_F_neu.wav
8802,2,script,M,neu,8802_2_script_M_neu.wav
8803,2,script,M,neu,8803_2_script_M_neu.wav
8804,2,script,M,neu,8804_2_script_M_neu.wav
8805,4,script,M,neu,8805_4_script_M_neu.wav
8806,4,script,M,neu,8806_4_script_M_neu.wav
8807,4,script,M,neu,8807_4_script_M_neu.wav
8808,3,impro,F,neu,8808_3_impro_F_neu.wav
8809,3,impro,F,neu,8809_3_impro_F_neu.wav
8810,3,impro,F,neu,8810_3_impro_F_neu.wav
8811,1,impro,F,neu,8811_1_impro_F_neu.wav
8812,1,impro,F,neu,8812_1_impro_F_neu.wav
8813,1,impro,F,neu,8813_1_impro_F_neu.wav
8814,4,impro,M,neu,8814_4_impro_M_neu.wav
8815,4,impro,M,neu,8815_4_impro_M_neu.wav
8816,4,impro,M,neu,8816_4_impro_M_neu.wav
8817,5,script,F,neu,8817_5_script_F_neu.wav
8818,5,script,F,neu,8818_5_script_F_neu.wav
8819,5,script,F,neu,8819_5_script_F_neu.wav
8820,5,script,M,neu,8820_5_script_M_neu.wav
8821,5,script,M,neu,8821_5_script_M_neu.wav
8822,5,script,M,neu,8822_5_script_M_neu.wav
8823,5,script,F,neu,8823_5_script_F_neu.wav
8824,5,script,F,neu,8824_5_script_F_neu.wav
8825,5,script,F,neu,8825_5_script_F_neu.wav
8826,1,script,F,neu,8826_1_script_F_neu.wav
8827,1,script,F,neu,8827_1_script_F_neu.wav
8828,1,script,F,neu,8828_1_script_F_neu.wav
8829,2,impro,F,neu,8829_2_impro_F_neu.wav
8830,2,impro,F,neu,8830_2_impro_F_neu.wav
8831,2,impro,F,neu,8831_2_impro_F_neu.wav
8832,5,impro,F,neu,8832_5_impro_F_neu.wav
8833,5,impro,F,neu,8833_5_impro_F_neu.wav
8834,5,impro,F,neu,8834_5_impro_F_neu.wav
8835,1,impro,M,neu,8835_1_impro_M_neu.wav
8836,1,impro,M,neu,8836_1_impro_M_neu.wav
8837,1,impro,M,neu,8837_1_impro_M_neu.wav
8838,3,script,F,neu,8838_3_script_F_neu.wav
8839,3,script,F,neu,8839_3_script_F_neu.wav
8840,3,script,F,neu,8840_3_script_F_neu.wav
8841,3,script,F,neu,8841_3_script_F_neu.wav
8842,3,script,F,neu,8842_3_script_F_neu.wav
8843,3,script,F,neu,8843_3_script_F_neu.wav
8844,4,impro,M,neu,8844_4_impro_M_neu.wav
8845,4,impro,M,neu,8845_4_impro_M_neu.wav
8846,4,impro,M,neu,8846_4_impro_M_neu.wav
8847,3,impro,M,neu,8847_3_impro_M_neu.wav
8848,3,impro,M,neu,8848_3_impro_M_neu.wav
8849,3,impro,M,neu,8849_3_impro_M_neu.wav
8850,2,impro,M,neu,8850_2_impro_M_neu.wav
8851,2,impro,M,neu,8851_2_impro_M_neu.wav
8852,2,impro,M,neu,8852_2_impro_M_neu.wav
8853,3,impro,F,neu,8853_3_impro_F_neu.wav
8854,3,impro,F,neu,8854_3_impro_F_neu.wav
8855,3,impro,F,neu,8855_3_impro_F_neu.wav
8856,3,script,M,neu,8856_3_script_M_neu.wav
8857,3,script,M,neu,8857_3_script_M_neu.wav
8858,3,script,M,neu,8858_3_script_M_neu.wav
8859,3,impro,M,neu,8859_3_impro_M_neu.wav
8860,3,impro,M,neu,8860_3_impro_M_neu.wav
8861,3,impro,M,neu,8861_3_impro_M_neu.wav
8862,2,script,F,neu,8862_2_script_F_neu.wav
8863,2,script,F,neu,8863_2_script_F_neu.wav
8864,2,script,F,neu,8864_2_script_F_neu.wav
8865,5,impro,M,neu,8865_5_impro_M_neu.wav
8866,5,impro,M,neu,8866_5_impro_M_neu.wav
8867,5,impro,M,neu,8867_5_impro_M_neu.wav
8868,2,impro,M,neu,8868_2_impro_M_neu.wav
8869,2,impro,M,neu,8869_2_impro_M_neu.wav
8870,2,impro,M,neu,8870_2_impro_M_neu.wav
8871,3,impro,M,neu,8871_3_impro_M_neu.wav
8872,3,impro,M,neu,8872_3_impro_M_neu.wav
8873,3,impro,M,neu,8873_3_impro_M_neu.wav
8874,4,script,M,neu,8874_4_script_M_neu.wav
8875,4,script,M,neu,8875_4_script_M_neu.wav
8876,4,script,M,neu,8876_4_script_M_neu.wav
8877,1,impro,M,neu,8877_1_impro_M_neu.wav
8878,1,impro,M,neu,8878_1_impro_M_neu.wav
8879,1,impro,M,neu,8879_1_impro_M_neu.wav
8880,4,script,M,neu,8880_4_script_M_neu.wav
8881,4,script,M,neu,8881_4_script_M_neu.wav
8882,4,script,M,neu,8882_4_script_M_neu.wav
8883,3,script,F,neu,8883_3_script_F_neu.wav
8884,3,script,F,neu,8884_3_script_F_neu.wav
8885,3,script,F,neu,8885_3_script_F_neu.wav
8886,3,script,M,neu,8886_3_script_M_neu.wav
8887,3,script,M,neu,8887_3_script_M_neu.wav
8888,3,script,M,neu,8888_3_script_M_neu.wav
8889,1,impro,M,neu,8889_1_impro_M_neu.wav
8890,1,impro,M,neu,8890_1_impro_M_neu.wav
8891,1,impro,M,neu,8891_1_impro_M_neu.wav
8892,2,impro,M,neu,8892_2_impro_M_neu.wav
8893,2,impro,M,neu,8893_2_impro_M_neu.wav
8894,2,impro,M,neu,8894_2_impro_M_neu.wav
8895,3,script,F,neu,8895_3_script_F_neu.wav
8896,3,script,F,neu,8896_3_script_F_neu.wav
8897,3,script,F,neu,8897_3_script_F_neu.wav
8898,2,impro,M,neu,8898_2_impro_M_neu.wav
8899,2,impro,M,neu,8899_2_impro_M_neu.wav
8900,2,impro,M,neu,8900_2_impro_M_neu.wav
8901,2,script,F,neu,8901_2_script_F_neu.wav
8902,2,script,F,neu,8902_2_script_F_neu.wav
8903,2,script,F,neu,8903_2_script_F_neu.wav
8904,4,script,M,neu,8904_4_script_M_neu.wav
8905,4,script,M,neu,8905_4_script_M_neu.wav
8906,4,script,M,neu,8906_4_script_M_neu.wav
8907,5,script,M,neu,8907_5_script_M_neu.wav
8908,5,script,M,neu,8908_5_script_M_neu.wav
8909,5,script,M,neu,8909_5_script_M_neu.wav
8910,1,impro,F,neu,8910_1_impro_F_neu.wav
8911,1,impro,F,neu,8911_1_impro_F_neu.wav
8912,1,impro,F,neu,8912_1_impro_F_neu.wav
8913,4,impro,F,neu,8913_4_impro_F_neu.wav
8914,4,impro,F,neu,8914_4_impro_F_neu.wav
8915,4,impro,F,neu,8915_4_impro_F_neu.wav
8916,3,impro,M,neu,8916_3_impro_M_neu.wav
8917,3,impro,M,neu,8917_3_impro_M_neu.wav
8918,3,impro,M,neu,8918_3_impro_M_neu.wav
8919,3,impro,F,neu,8919_3_impro_F_neu.wav
8920,3,impro,F,neu,8920_3_impro_F_neu.wav
8921,3,impro,F,neu,8921_3_impro_F_neu.wav
8922,4,script,F,neu,8922_4_script_F_neu.wav
8923,4,script,F,neu,8923_4_script_F_neu.wav
8924,4,script,F,neu,8924_4_script_F_neu.wav
8925,5,script,F,sad,8925_5_script_F_sad.wav
8926,5,script,F,sad,8926_5_script_F_sad.wav
8927,5,script,F,sad,8927_5_script_F_sad.wav
8928,2,impro,M,sad,8928_2_impro_M_sad.wav
8929,2,impro,M,sad,8929_2_impro_M_sad.wav
8930,2,impro,M,sad,8930_2_impro_M_sad.wav
8931,1,script,M,sad,8931_1_script_M_sad.wav
8932,1,script,M,sad,8932_1_script_M_sad.wav
8933,1,script,M,sad,8933_1_script_M_sad.wav
8934,3,impro,F,sad,8934_3_impro_F_sad.wav
8935,3,impro,F,sad,8935_3_impro_F_sad.wav
8936,3,impro,F,sad,8936_3_impro_F_sad.wav
8937,3,script,M,sad,8937_3_script_M_sad.wav
8938,3,script,M,sad,8938_3_script_M_sad.wav
8939,3,script,M,sad,8939_3_script_M_sad.wav
8940,2,script,M,sad,8940_2_script_M_sad.wav
8941,2,script,M,sad,8941_2_script_M_sad.wav
8942,2,script,M,sad,8942_2_script_M_sad.wav
8943,5,script,F,sad,8943_5_script_F_sad.wav
8944,5,script,F,sad,8944_5_script_F_sad.wav
8945,5,script,F,sad,8945_5_script_F_sad.wav
8946,4,impro,M,sad,8946_4_impro_M_sad.wav
8947,4,impro,M,sad,8947_4_impro_M_sad.wav
8948,4,impro,M,sad,8948_4_impro_M_sad.wav
8949,3,impro,M,sad,8949_3_impro_M_sad.wav
8950,3,impro,M,sad,8950_3_impro_M_sad.wav
8951,3,impro,M,sad,8951_3_impro_M_sad.wav
8952,5,script,M,sad,8952_5_script_M_sad.wav
8953,5,script,M,sad,8953_5_script_M_sad.wav
8954,5,script,M,sad,8954_5_script_M_sad.wav
8955,1,impro,M,sad,8955_1_impro_M_sad.wav
8956,1,impro,M,sad,8956_1_impro_M_sad.wav
8957,1,impro,M,sad,8957_1_impro_M_sad.wav
8958,3,impro,F,sad,8958_3_impro_F_sad.wav
8959,3,impro,F,sad,8959_3_impro_F_sad.wav
8960,3,impro,F,sad,8960_3_impro_F_sad.wav
8961,2,impro,F,sad,8961_2_impro_F_sad.wav
8962,2,impro,F,sad,8962_2_impro_F_sad.wav
8963,2,impro,F,sad,8963_2_impro_F_sad.wav
8964,5,script,M,sad,8964_5_script_M_sad.wav
8965,5,script,M,sad,8965_5_script_M_sad.wav
8966,5,script,M,sad,8966_5_script_M_sad.wav
8967,4,script,F,sad,8967_4_script_F_sad.wav
8968,4,script,F,sad,8968_4_script_F_sad.wav
8969,4,script,F,sad,8969_4_script_F_sad.wav
8970,5,impro,M,sad,8970_5_impro_M_sad.wav
8971,5,impro,M,sad,8971_5_impro_M_sad.wav
8972,5,impro,M,sad,8972_5_impro_M_sad.wav
8973,4,impro,F,sad,8973_4_impro_F_sad.wav
8974,4,impro,F,sad,8974_4_impro_F_sad.wav
8975,4,impro,F,sad,8975_4_impro_F_sad.wav
8976,5,impro,F,sad,8976_5_impro_F_sad.wav
8977,5,impro,F,sad,8977_5_impro_F_sad.wav
8978,5,impro,F,sad,8978_5_impro_F_sad.wav
8979,3,impro,M,sad,8979_3_impro_M_sad.wav
8980,3,impro,M,sad,8980_3_impro_M_sad.wav
8981,3,impro,M,sad,8981_3_impro_M_sad.wav
8982,2,impro,M,sad,8982_2_impro_M_sad.wav
8983,2,impro,M,sad,8983_2_impro_M_sad.wav
8984,2,impro,M,sad,8984_2_impro_M_sad.wav
8985,3,impro,M,sad,8985_3_impro_M_sad.wav
8986,3,impro,M,sad,8986_3_impro_M_sad.wav
8987,3,impro,M,sad,8987_3_impro_M_sad.wav
8988,3,impro,M,sad,8988_3_impro_M_sad.wav
8989,3,impro,M,sad,8989_3_impro_M_sad.wav
8990,3,impro,M,sad,8990_3_impro_M_sad.wav
8991,1,script,M,sad,8991_1_script_M_sad.wav
8992,1,script,M,sad,8992_1_script_M_sad.wav
8993,1,script,M,sad,8993_1_script_M_sad.wav
8994,2,impro,F,sad,8994_2_impro_F_sad.wav
8995,2,impro,F,sad,8995_2_impro_F_sad.wav
8996,2,impro,F,sad,8996_2_impro_F_sad.wav
8997,3,impro,F,sad,8997_3_impro_F_sad.wav
8998,3,impro,F,sad,8998_3_impro_F_sad.wav
8999,3,impro,F,sad,8999_3_impro_F_sad.wav
9000,2,script,F,sad,9000_2_script_F_sad.wav
9001,2,script,F,sad,9001_2_script_F_sad.wav
9002,2,script,F,sad,9002_2_script_F_sad.wav
9003,3,script,F,sad,9003_3_script_F_sad.wav
9004,3,script,F,sad,9004_3_script_F_sad.wav
9005,3,script,F,sad,9005_3_script_F_sad.wav
9006,2,script,F,sad,9006_2_script_F_sad.wav
9007,2,script,F,sad,9007_2_script_F_sad.wav
9008,2,script,F,sad,9008_2_script_F_sad.wav
9009,1,impro,M,sad,9009_1_impro_M_sad.wav
9010,1,impro,M,sad,9010_1_impro_M_sad.wav
9011,1,impro,M,sad,9011_1_impro_M_sad.wav
9012,4,script,F,sad,9012_4_script_F_sad.wav
9013,4,script,F,sad,9013_4_script_F_sad.wav
9014,4,script,F,sad,9014_4_script_F_sad.wav
9015,5,impro,F,sad,9015_5_impro_F_sad.wav
9016,5,impro,F,sad,9016_5_impro_F_sad.wav
9017,5,impro,F,sad,9017_5_impro_F_sad.wav
9018,3,impro,M,sad,9018_3_impro_M_sad.wav
9019,3,impro,M,sad,9019_3_impro_M_sad.wav
9020,3,impro,M,sad,9020_3_impro_M_sad.wav
9021,3,impro,M,sad,9021_3_impro_M_sad.wav
9022,3,impro,M,sad,9022_3_impro_M_sad.wav
9023,3,impro,M,sad,9023_3_impro_M_sad.wav
9024,5,impro,F,sad,9024_5_impro_F_sad.wav
9025,5,impro,F,sad,9025_5_impro_F_sad.wav
9026,5,impro,F,sad,9026_5_impro_F_sad.wav
9027,3,script,M,sad,9027_3_script_M_sad.wav
9028,3,script,M,sad,9028_3_script_M_sad.wav
9029,3,script,M,sad,9029_3_script_M_sad.wav
9030,5,script,M,sad,9030_5_script_M_sad.wav
9031,5,script,M,sad,9031_5_script_M_sad.wav
9032,5,script,M,sad,9032_5_script_M_sad.wav
9033,3,script,F,sad,9033_3_script_F_sad.wav
9034,3,script,F,sad,9034_3_script_F_sad.wav
9035,3,script,F,sad,9035_3_script_F_sad.wav
9036,4,script,M,sad,9036_4_script_M_sad.wav
9037,4,script,M,sad,9037_4_script_M_sad.wav
9038,4,script,M,sad,9038_4_script_M_sad.wav
9039,1,script,M,sad,9039_1_script_M_sad.wav
9040,1,script,M,sad,9040_1_script_M_sad.wav
9041,1,script,M,sad,9041_1_script_M_sad.wav
9042,4,impro,M,sad,9042_4_impro_M_sad.wav
9043,4,impro,M,sad,9043_4_impro_M_sad.wav
9044,4,impro,M,sad,9044_4_impro_M_sad.wav
9045,1,script,M,sad,9045_1_script_M_sad.wav
9046,1,script,M,sad,9046_1_script_M_sad.wav
9047,1,script,M,sad,9047_1_script_M_sad.wav
9048,1,script,M,sad,9048_1_script_M_sad.wav
9049,1,script,M,sad,9049_1_script_M_sad.wav
9050,1,script,M,sad,9050_1_script_M_sad.wav
9051,2,impro,F,sad,9051_2_impro_F_sad.wav
9052,2,impro,F,sad,9052_2_impro_F_sad.wav
9053,2,impro,F,sad,9053_2_impro_F_sad.wav
9054,4,impro,M,sad,9054_4_impro_M_sad.wav
9055,4,impro,M,sad,9055_4_impro_M_sad.wav
9056,4,impro,M,sad,9056_4_impro_M_sad.wav
9057,3,script,F,sad,9057_3_script_F_sad.wav
9058,3,script,F,sad,9058_3_script_F_sad.wav
9059,3,script,F,sad,9059_3_script_F_sad.wav
9060,5,impro,F,sad,9060_5_impro_F_sad.wav
9061,5,impro,F,sad,9061_5_impro_F_sad.wav
9062,5,impro,F,sad,9062_5_impro_F_sad.wav
9063,1,impro,M,sad,9063_1_impro_M_sad.wav
9064,1,impro,M,sad,9064_1_impro_M_sad.wav
9065,1,impro,M,sad,9065_1_impro_M_sad.wav
9066,5,script,M,sad,9066_5_script_M_sad.wav
9067,5,script,M,sad,9067_5_script_M_sad.wav
9068,5,script,M,sad,9068_5_script_M_sad.wav
9069,5,script,M,sad,9069_5_script_M_sad.wav
9070,5,script,M,sad,9070_5_script_M_sad.wav
9071,5,script,M,sad,9071_5_script_M_sad.wav
9072,5,script,F,sad,9072_5_script_F_sad.wav
9073,5,script,F,sad,9073_5_script_F_sad.wav
9074,5,script,F,sad,9074_5_script_F_sad.wav
9075,3,impro,M,sad,9075_3_impro_M_sad.wav
9076,3,impro,M,sad,9076_3_impro_M_sad.wav
9077,3,impro,M,sad,9077_3_impro_M_sad.wav
9078,2,script,F,sad,9078_2_script_F_sad.wav
9079,2,script,F,sad,9079_2_script_F_sad.wav
9080,2,script,F,sad,9080_2_script_F_sad.wav
9081,2,impro,F,sad,9081_2_impro_F_sad.wav
9082,2,impro,F,sad,9082_2_impro_F_sad.wav
